Track Name,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Genre,hiphop,rap,pop,electronic,trap,indie,rnb,rock,dance,reggaeton,Label
Follow God,Kanye West,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591,4,"rap,hip-hop,kanye+west,2010s,2019,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Can’t Take A Joke,Drake,0.878,0.43200000000000005,10,-9.852,0,0.14300000000000002,0.040999999999999995,0.0,0.0571,0.441,86.956,163973,4,"rap,canadian,hip-hop,drake,like+a+lot,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Passionfruit,Drake,0.809,0.46299999999999997,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298941,4,"rnb,chill,dancehall,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
NASA,Ariana Grande,0.737,0.461,6,-6.8870000000000005,1,0.293,0.447,0.0,0.268,0.48100000000000004,75.005,182000,4,"pop,rnb,pop,rnb,female+vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Hollywood's Bleeding,Post Malone,0.40399999999999997,0.645,4,-3.221,0,0.0479,0.331,0.0,0.10400000000000001,0.158,130.215,156253,4,"2019,2010s,post+malone,pop,hip-hop,rap,trap",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
MIDDLE CHILD,J. Cole,0.8370000000000001,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.46299999999999997,123.984,213594,4,"hip+hop,rap,lyrical,banned,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
bury a friend,Billie Eilish,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143,4,"pop,electropop,alternative+rnb,alternative,2010s,pop,indie+pop,electropop",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
Lover,Taylor Swift,0.359,0.5429999999999999,7,-7.582000000000001,1,0.0915,0.49200000000000005,1.57e-05,0.11800000000000001,0.45299999999999996,68.50399999999999,221307,4,"pop,love,pop,country,female+vocalists",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,4,"hip-hop,country+rap,rap,country,hip-hop,country+rap,country",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Lucid Dreams,Juice WRLD,0.43700000000000006,0.48100000000000004,11,-9.681000000000001,0,0.237,0.377,0.0,0.33,0.21600000000000003,83.60600000000001,239947,4,"hip+hop,trap,rap,hip-hop,american,hip-hop,rap,cloud+rap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ROXANNE,Arizona Zervas,0.621,0.601,6,-5.6160000000000005,0,0.14800000000000002,0.0522,0.0,0.46,0.457,116.735,163636,5,"2019,2010s,arizona+zervas,rap,hip-hop,rnb",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Don't Cry (feat. XXXTENTACION),Lil Wayne,0.618,0.71,8,-6.066,1,0.331,0.40700000000000003,0.0,0.183,0.233,112.014,249450,4,xxxtentacion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Do They Know It's Christmas? - 1984 Version,Band Aid,0.599,0.642,0,-6.936,1,0.0363,0.16399999999999998,3.3299999999999996e-05,0.0992,0.349,115.412,222533,4,"christmas,pop,80s,rock,british,christmas,pop,80s",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
bloodline,Ariana Grande,0.758,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.21600000000000003,0.643,151.976,216893,4,"pop,bop,farofa,love+at+first+listen,best+of+2019,pop,rnb,female+vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
I Love It (& Lil Pump),Kanye West,0.9009999999999999,0.522,2,-8.304,1,0.33,0.0114,0.0,0.259,0.32899999999999996,104.053,127947,4,"hip-hop,rap,kanye+west,lil+pump,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
no tears left to cry,Ariana Grande,0.703,0.696,0,-5.482,1,0.0529,0.0375,5.65e-06,0.27399999999999997,0.366,121.969,205947,4,"pop,dance,pop,rnb,female+vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
Shallow,Lady Gaga,0.5720000000000001,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.32299999999999995,95.79899999999999,215733,4,"pop,soundtrack,country,pop,dance,electronic",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Goodbyes (Feat. Young Thug),Post Malone,0.58,0.653,5,-3.818,1,0.0745,0.447,0.0,0.111,0.175,150.231,174960,4,"hip-hop,pop,young+thug,post+malone,hip-hop,rap,trap",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Fuck Love (feat. Trippie Redd),XXXTENTACION,0.797,0.5329999999999999,0,-9.74,0,0.0412,0.0172,0.000152,0.10300000000000001,0.32899999999999996,131.036,146520,4,"hip-hop,rap,emo,rnb,trap,hip-hop,cloud+rap,rap",1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
Enemies (feat. DaBaby),Post Malone,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,196760,4,"post+malone,dababy,hip-hop,rap,trap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Lucky You (feat. Joyner Lucas),Eminem,0.8759999999999999,0.7859999999999999,10,-4.8839999999999995,0,0.306,0.0627,0.0,0.127,0.575,153.06799999999998,244679,4,"rap,antonio+carlos+jobim,joao+gilberto,caetano+veloso,chance+the+rapper,rap,hip-hop,eminem",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Spoil My Night (feat. Swae Lee),Post Malone,0.672,0.7170000000000001,1,-2.714,1,0.034,0.341,2.4e-05,0.106,0.225,160.981,194560,4,"hip-hop,rap,trap,urban,post+malone,hip-hop,rap,trap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Come & Go (with Marshmello),Juice WRLD,0.625,0.8109999999999999,0,-5.183,1,0.0659,0.0173,0.0,0.16,0.532,144.994,205485,4,"rap,rock,trap,edm,marshmello,hip-hop,rap,cloud+rap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
Feliz Navidad,José Feliciano,0.485,0.857,2,-7.059,1,0.0442,0.534,0.0,0.34700000000000003,0.963,148.749,182360,4,"christmas,xmas,latin,folk,singer-songwriter",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mistletoe,Justin Bieber,0.6659999999999999,0.5429999999999999,6,-9.187999999999999,0,0.0446,0.511,0.0,0.0911,0.8809999999999999,161.947,182947,4,"christmas,pop,love,2011,pop,rnb,justin+bieber",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Life's A Mess (feat. Halsey),Juice WRLD,0.636,0.44799999999999995,1,-8.969,1,0.0359,0.335,0.0,0.17,0.18600000000000003,143.124,202206,4,"halsey,juice+wrld,emo+rap,pop,hip-hop,rap,cloud+rap",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Conversations,Juice WRLD,0.747,0.622,11,-5.825,1,0.0838,0.17600000000000002,0.0,0.151,0.57,159.93,181661,4,"juice+wrld,rap,hip-hop,indie+rock,hip-hop,rap,cloud+rap",1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
DNA.,Kendrick Lamar,0.638,0.523,1,-6.664,1,0.35700000000000004,0.00454,0.0,0.0842,0.42200000000000004,139.91299999999998,185947,4,"rap,hip-hop,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Falling Down - Bonus Track,Lil Peep,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.01299999999999,196400,4,"sadboyknmsfavs,rap,cloud+rap,emo+rap,hip-hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Pain 1993 (with Playboi Carti),Drake,0.825,0.373,5,-5.532,0,0.10800000000000001,0.163,0.0,0.368,0.12,77.271,149078,4,"drake,playboi+carti,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Roses - Imanbek Remix,SAINt JHN,0.77,0.7240000000000001,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4,"electronic,pop,2019,remix,hip-hop,rap,trap",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Savage Love (Laxed - Siren Beat),Jawsh 685,0.767,0.48100000000000004,0,-8.52,0,0.0803,0.23399999999999999,0.0,0.26899999999999996,0.7609999999999999,150.076,171375,4,"jason+derulo,2020,2020s,jawsh+685,electronic,hip-hop,jason+derulo",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,0.603,0.321,2,-11.489,1,0.0599,0.8809999999999999,0.0,0.34,0.8440000000000001,143.10399999999998,155600,4,"christmas,jazz,swing,christmas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
The Ringer,Eminem,0.9390000000000001,0.551,1,-9.126,1,0.29100000000000004,0.0311,0.0,0.192,0.42,118.552,337941,4,"rap,hip-hop,rap,hip-hop,eminem",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
my future,Billie Eilish,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.35200000000000004,0.0875,104.745,208155,4,"indie+pop,amazing,billie+eilish,2020,pop,indie+pop,electropop",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Homicide,Logic,0.722,0.764,10,-5.656000000000001,0,0.39799999999999996,0.145,0.0,0.171,0.7959999999999999,139.83100000000002,245413,4,"rap,hip+hop,eminem,logic,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
bad idea,Ariana Grande,0.847,0.58,1,-5.316,1,0.0723,0.0276,0.0548,0.1,0.575,137.995,267107,4,"pop,rnb,pop,rnb,female+vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Sucker,Jonas Brothers,0.8420000000000001,0.7340000000000001,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.9520000000000001,137.958,181040,4,"pop,pop,pop+rock,disney",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Driving Home for Christmas - 2019 Remaster,Chris Rea,0.513,0.583,9,-10.863,1,0.038,0.355,1.9600000000000002e-05,0.18,0.866,180.183,241627,4,"blues,rock,classic+rock,soft+rock,singer-songwriter,rock,blues,classic+rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Alone Again,The Weeknd,0.218,0.652,4,-7.952999999999999,0,0.0641,0.033,0.111,0.172,0.0599,65.375,250053,4,"rnb,synthpop,r&b,retro,trap,rnb,electronic,canadian",0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
SOS,Avicii,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.11900000000000001,0.376,100.001,157202,4,"edm,pop,sweden,house,electronic,dance",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CAROUSEL,Travis Scott,0.428,0.40299999999999997,5,-5.914,0,0.209,0.22899999999999998,0.0,0.22,0.133,95.387,180183,5,"hip-hop,travis+scott,frank+ocean",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ice Cream (with Selena Gomez),BLACKPINK,0.79,0.7290000000000001,9,-3.843,1,0.33399999999999996,0.0342,9.31e-05,0.0411,0.904,159.989,175813,4,"pop,selena+gomez,k-pop,blackpink,k-pop,kpop,pop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,0.774,0.511,11,-8.914,1,0.0319,0.322,0.0,0.0672,0.7709999999999999,94.736,227653,4,"album rock,art rock,beatlesque,classic rock,folk rock,mellow gold,rock,soft rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Ignorantes,Bad Bunny,0.85,0.536,1,-5.1610000000000005,1,0.0599,0.267,3.8900000000000004e-05,0.0996,0.505,96.029,210607,4,"2020,bad+bunny,2020s,latin,reggaeton,trap",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
Holly Jolly Christmas,Michael Bublé,0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.6990000000000001,151.251,119787,4,"christmas,jazz,swing,christmas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,0.609,0.6679999999999999,7,-4.284,1,0.0367,0.0552,0.0,0.16699999999999998,0.8109999999999999,80.92399999999999,288600,4,"hip-hop,rap,rnb,hip+hop,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,0.753,0.498,2,-5.61,1,0.0504,0.551,0.0,0.0706,0.927,89.95,158053,4,"swae+lee,pop,hip-hop,2010s,2018,hip-hop,rap,trap",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
mirrorball,Taylor Swift,0.5529999999999999,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.10700000000001,208978,4,"folk,indie,alternative,dream+pop,pop,country,female+vocalists",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
China,Anuel AA,0.7859999999999999,0.8079999999999999,7,-3.702,1,0.0882,0.0846,0.00028900000000000003,0.0822,0.609,105.027,301714,4,"daddy+yankee,j+balvin,2010s,karol+g,2019,reggaeton,trap,latin+trap",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
august,Taylor Swift,0.532,0.623,5,-9.208,1,0.0331,0.5379999999999999,7.28e-05,0.0925,0.40299999999999997,89.93700000000001,261923,4,"indie,indie+pop,folk,pop,country,female+vocalists",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
You Need To Calm Down,Taylor Swift,0.768,0.6779999999999999,2,-5.604,1,0.0505,0.00838,0.0,0.0596,0.706,85.025,171387,4,"pop,taylor+swift,lgbtq,pop,country,female+vocalists",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mi Gente,J Balvin,0.5429999999999999,0.677,11,-4.915,0,0.0993,0.0148,6.21e-06,0.13,0.294,103.809,189440,4,"reggaeton,latin,pop,latin+pop,reggaeton,pop,colombian",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Sandra’s Rose,Drake,0.48700000000000004,0.85,1,-5.4270000000000005,1,0.25,0.047,0.0,0.142,0.523,152.102,216333,4,"rap,canadian,hip-hop,decent,drake,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Havana,Camila Cabello,0.768,0.517,7,-4.323,0,0.0312,0.18600000000000003,3.8e-05,0.10400000000000001,0.418,104.992,216897,4,"pop,dance,cuba,latin,pop,female+vocalists,dance",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
La Difícil,Bad Bunny,0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,0.7609999999999999,179.87,163084,4,"2020,bad+bunny,2020s,latin,reggaeton,trap",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
Laugh Now Cry Later (feat. Lil Durk),Drake,0.7609999999999999,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,"drake,lil+durk,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Driving Home for Christmas,Chris Rea,0.603,0.705,9,-7.547000000000001,1,0.0328,0.556,0.000123,0.342,0.89,90.12,239947,4,"christmas,xmas,christmas+songs,chris+rea,rock,blues,classic+rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Memories,Maroon 5,0.764,0.32,11,-7.209,1,0.0546,0.8370000000000001,0.0,0.0822,0.575,91.01899999999999,189486,4,"pop,2010s,2019,pop,rock,pop+rock",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
boyfriend (with Social House),Ariana Grande,0.4,0.795,10,-3.7310000000000003,0,0.461,0.11900000000000001,0.0,0.159,0.7020000000000001,190.097,186107,4,"pop,social+house,ariana+grande,rnb,pop,rnb,female+vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
How You Like That,BLACKPINK,0.828,0.782,11,-4.013999999999999,1,0.0918,0.0694,3.41e-05,0.0544,0.35100000000000003,130.013,181264,4,"blackpink+in+your+area,look+up+to+the+sky+its+a+bird+its+a+plane,k-pop,kpop,pop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Lovesick Girls,BLACKPINK,0.6579999999999999,0.733,6,-4.756,1,0.0586,0.006679999999999999,0.0,0.11800000000000001,0.46399999999999997,127.977,192760,4,"k-pop,kpop,pop,korean,blackpink,k-pop,kpop,pop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Something Just Like This,The Chainsmokers,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.4400000000000001e-05,0.16399999999999998,0.446,103.01899999999999,247160,4,"pop,coldplay,dance,electronic,electronic,pop,house",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
fake smile,Ariana Grande,0.45,0.619,9,-7.412000000000001,1,0.37200000000000005,0.32899999999999996,0.0,0.319,0.42700000000000005,83.3,208880,4,"pop,rnb,best+of+2019,love+at+first+listen,pop,rnb,female+vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Rich & Sad,Post Malone,0.599,0.5710000000000001,2,-4.998,1,0.0665,0.198,0.0,0.0969,0.285,151.974,206453,4,"trap,rap,hip-hop,hip+hop,hip-hop,rap,trap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,0.495,0.8109999999999999,1,-2.6489999999999996,0,0.0571,0.102,0.0,0.132,0.24100000000000002,139.925,229587,4,"2019,2010s,rock,ozzy+osbourne,trap,hip-hop,rap,trap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
Con Calma,Daddy Yankee,0.737,0.86,8,-2.6519999999999997,0,0.0593,0.11,1.94e-06,0.0574,0.6559999999999999,93.98899999999999,193227,4,"daddy+yankee,latin,reggaeton,dancehall,reggaeton,latin,hip-hop",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,0.6709999999999999,0.672,0,-3.094,0,0.0688,0.0329,0.0,0.11800000000000001,0.632,97.979,204173,4,"rnb,hot,rihanna,pop,hip-hop,rap,hip+hop",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
In Your Eyes,The Weeknd,0.667,0.7190000000000001,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.7170000000000001,100.021,237520,4,"synthpop,pop,rnb,saxophone,rnb,electronic,canadian",0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Photograph,Ed Sheeran,0.614,0.379,4,-10.48,1,0.0476,0.607,0.00046399999999999995,0.0986,0.201,107.98899999999999,258987,4,"love+at+first+listen,pop,my+song,emotional,best+song+of+the+world,acoustic,british,singer-songwriter",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Galway Girl,Ed Sheeran,0.624,0.8759999999999999,9,-3.3739999999999997,1,0.1,0.0735,0.0,0.327,0.7809999999999999,99.943,170827,4,"pop,country,british,ed+sheeran,acoustic,british,singer-songwriter",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Havana (feat. Young Thug),Camila Cabello,0.765,0.523,2,-4.333,1,0.03,0.184,3.5600000000000005e-05,0.132,0.39399999999999996,104.988,217307,4,"pop,latin,pop,female+vocalists,dance",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
seven,Taylor Swift,0.596,0.488,4,-10.769,1,0.0274,0.9,2.7000000000000002e-05,0.091,0.415,94.926,208907,4,"folk,indie,indie+pop,pop,country,female+vocalists",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Si Veo a Tu Mamá,Bad Bunny,0.9,0.603,2,-5.313,1,0.0646,0.402,4.81e-06,0.134,0.8240000000000001,129.928,170972,4,"2020,garota+de+ipanema,all+girls+are+the+same,juice+wrld,bad+bunny,latin,reggaeton,trap",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
rockstar (feat. 21 Savage),Post Malone,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.80100000000002,218147,4,"trap,rap,hip-hop,hip-hop,rap,trap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Wow.,Post Malone,0.833,0.539,11,-7.399,0,0.17800000000000002,0.163,2.1e-06,0.10099999999999999,0.385,99.947,149520,4,"rap,hip+hop,hip-hop,hip-hop,rap,trap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Bet You Wanna (feat. Cardi B),BLACKPINK,0.665,0.674,7,-5.188,1,0.161,0.00386,0.0,0.0734,0.7020000000000001,111.516,159173,4,"k-pop,kpop,pop,korean,blackpink,k-pop,kpop,pop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
wish you were gay,Billie Eilish,0.853,0.35100000000000003,7,-10.198,1,0.24100000000000002,0.39,9.38e-06,0.752,0.282,118.02799999999999,221543,4,"2010s,contemporary+rnb,lovestep,pop,electropop,pop,indie+pop,electropop",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
Baby Pluto,Lil Uzi Vert,0.772,0.634,10,-6.101,0,0.212,0.135,0.0,0.43200000000000005,0.6709999999999999,160.05200000000002,210261,4,"lil+uzi+vert,trap,hip-hop,rap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Holy (feat. Chance The Rapper),Justin Bieber,0.6729999999999999,0.7040000000000001,6,-8.056000000000001,1,0.36,0.196,0.0,0.0898,0.37200000000000005,86.919,212093,4,"pop,rnb,justin+bieber,black+metal,christmas,pop,rnb,justin+bieber",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,0.8,0.6579999999999999,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,195429,4,"fav,2020,rap,hip-hop,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
bad guy (with Justin Bieber),Billie Eilish,0.67,0.45299999999999996,0,-11.265,1,0.295,0.252,0.33,0.11699999999999999,0.68,135.055,194840,4,"justin+bieber,billie+eilish,2010s,2019,pop,indie+pop,electropop",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Lights Up,Harry Styles,0.585,0.62,3,-8.09,0,0.0327,0.0426,0.00224,0.15,0.281,101.939,172227,4,"pop,indie+pop,rock,fine+line,rock,pop,alternative",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
It Ain't Me (with Selena Gomez),Kygo,0.64,0.5329999999999999,0,-6.596,1,0.0706,0.11900000000000001,0.0,0.0864,0.515,99.96799999999999,220781,4,"electronic,tropical+house,house,selena+gomez,2017,electronic,house,chillout",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Everybody Dies In Their Nightmares,XXXTENTACION,0.7340000000000001,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.11199999999999999,0.6890000000000001,129.953,95467,4,"rap,hip+hop,emo,hip-hop,emo+rap,hip-hop,cloud+rap,rap",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ATM,J. Cole,0.772,0.498,8,-7.6610000000000005,1,0.649,0.115,0.0,0.0898,0.35100000000000003,81.817,216727,4,"hip-hop,rap,american,2018+single,j+cole,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
The Man,The Killers,0.612,0.9420000000000001,6,-2.5580000000000003,0,0.122,0.0776,5.97e-06,0.0867,0.474,106.039,248400,4,"rock,alternative,new+wave,indie,indie+rock,indie+rock,indie,rock",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3000000000000001e-05,0.325,0.0862,117.973,245200,4,"pop,rnb,british,taylor+swift,pop,rnb,british",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Underneath the Tree,Kelly Clarkson,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.6890000000000001,159.876,229640,4,"christmas,pop,holiday,pop,female+vocalists,pop+rock",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Boy With Luv (feat. Halsey),BTS,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.7979999999999999,119.991,229773,4,"k-pop,pop,bots,bts,kpop,k-pop,bts,kpop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Too Late,The Weeknd,0.638,0.863,4,-5.221,0,0.132,0.052000000000000005,5.4600000000000006e-05,0.685,0.226,120.07700000000001,239973,4,"rnb,rap,r&b,the+weeknd,rnb,electronic,canadian",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,0.9309999999999999,0.387,1,-9.127,1,0.41200000000000003,0.08800000000000001,0.0,0.136,0.376,125.978,179405,4,"nicki+minaj,rap,hip-hop,murda+beatz,6ix9ine,hip-hop,rap,trap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
